Training on dataset data/CE_train_E1.h5
cuda:0
models/GNN_mlp+net_CE_E1_xresolution100-200_lr0.0001_n6_s0.001_tw25_unrolling2_time451911.pt
Number of parameters: 1036571
Epoch 0
Starting epoch 0...
Training Loss (progress: 0.00): 1.3437683884890885
Training Loss (progress: 0.08): 0.2607303638019727
Training Loss (progress: 0.16): 0.2114821107861958
Training Loss (progress: 0.24): 0.17835957857136892
Training Loss (progress: 0.32): 0.14871757540183797
Training Loss (progress: 0.40): 0.13702928312018497
Training Loss (progress: 0.48): 0.12238419940344608
Training Loss (progress: 0.56): 0.12528820647518188
Training Loss (progress: 0.64): 0.11403322972798795
Training Loss (progress: 0.72): 0.11461680484183066
Training Loss (progress: 0.80): 0.10174405487042322
Training Loss (progress: 0.88): 0.10767674828105504
Training Loss (progress: 0.96): 0.1032103100076954
Evaluation on validation dataset:
Step 25, mean loss 0.14506767623941316
Step 50, mean loss 0.11611479158357038
Step 75, mean loss 0.12675252364550135
Step 100, mean loss 0.2705972461982664
Step 125, mean loss 0.18533682713772165
Step 150, mean loss 0.17330793834603947
Step 175, mean loss 0.27445677665589063
Step 200, mean loss 0.5658745059290875
Step 225, mean loss 0.4651875137332461
Unrolled forward losses 14.146483927909603
Unrolled forward base losses 2.565701273852575
Evaluation on test dataset:
Step 25, mean loss 0.13459454478664282
Step 50, mean loss 0.10100191109504766
Step 75, mean loss 0.1238855392801734
Step 100, mean loss 0.1271049327782709
Step 125, mean loss 0.24335399377300762
Step 150, mean loss 0.17638867072291864
Step 175, mean loss 0.23012135107606604
Step 200, mean loss 0.27056107369745275
Step 225, mean loss 0.33539928135563346
Unrolled forward losses 11.193361946984192
Unrolled forward base losses 2.5892662621222584
Saved model at models/GNN_mlp+net_CE_E1_xresolution100-200_lr0.0001_n6_s0.001_tw25_unrolling2_time451911.pt

Epoch 1
Starting epoch 1...
Training Loss (progress: 0.00): 0.21540679388762363
Training Loss (progress: 0.08): 0.1973113544868935
Training Loss (progress: 0.16): 0.2053872667974979
Training Loss (progress: 0.24): 0.18837184292186318
Training Loss (progress: 0.32): 0.17124614058604545
Training Loss (progress: 0.40): 0.17421956300044722
Training Loss (progress: 0.48): 0.17808802799587536
Training Loss (progress: 0.56): 0.15478169379073348
Training Loss (progress: 0.64): 0.17628796397792854
Training Loss (progress: 0.72): 0.15280621721252335
Training Loss (progress: 0.80): 0.16481949970443655
Training Loss (progress: 0.88): 0.16556699761524454
Training Loss (progress: 0.96): 0.15246804067081368
Evaluation on validation dataset:
Step 25, mean loss 0.09006615483793531
Step 50, mean loss 0.05061449854292737
Step 75, mean loss 0.06621495625049764
Step 100, mean loss 0.09275666913587008
Step 125, mean loss 0.09431427006805405
Step 150, mean loss 0.10247038468502206
Step 175, mean loss 0.1684357975848123
Step 200, mean loss 0.3809921185689031
Step 225, mean loss 0.24818033878008233
Unrolled forward losses 3.7835183181971725
Unrolled forward base losses 2.565701273852575
Evaluation on test dataset:
Step 25, mean loss 0.07046271153927446
Step 50, mean loss 0.03613852553800524
Step 75, mean loss 0.05405181090556831
Step 100, mean loss 0.06365035651770293
Step 125, mean loss 0.08215406480557522
Step 150, mean loss 0.1156137487174059
Step 175, mean loss 0.15678514817215142
Step 200, mean loss 0.16731353117101858
Step 225, mean loss 0.16659128574548615
Unrolled forward losses 2.9345295579993307
Unrolled forward base losses 2.5892662621222584
