Training on dataset data/CE_train_E1.h5
cuda:0
models/GNN_CE_E1_xresolution100-200_lr8e-05_n6_s0.001_tw25_unrolling2_time44612.pt
Number of parameters: 1031645
Epoch 0
Starting epoch 0...
Training Loss (progress: 0.00): 1.372358352207259
Training Loss (progress: 0.08): 0.26533786621341493
Training Loss (progress: 0.16): 0.20029323581627767
Training Loss (progress: 0.24): 0.16623287693386857
Training Loss (progress: 0.32): 0.15831810507725755
Training Loss (progress: 0.40): 0.13198605035183555
Training Loss (progress: 0.48): 0.14384340868160486
Training Loss (progress: 0.56): 0.11962009463545681
Training Loss (progress: 0.64): 0.11476161665166185
Training Loss (progress: 0.72): 0.11681249954836313
Training Loss (progress: 0.80): 0.11134391737863704
Training Loss (progress: 0.88): 0.09751580697875294
Training Loss (progress: 0.96): 0.09669910209884797
Evaluation on validation dataset:
Step 25, mean loss 0.08008372674836849
Step 50, mean loss 0.0807482590479901
Step 75, mean loss 0.10148588427268855
Step 100, mean loss 0.25463536758885696
Step 125, mean loss 0.21931906819904048
Step 150, mean loss 0.14245612955234477
Step 175, mean loss 0.29362768041487985
Step 200, mean loss 0.3834554657638933
Step 225, mean loss 0.4313522890387663
Unrolled forward losses 15.566921368852189
Unrolled forward base losses 2.565701273852575
Evaluation on test dataset:
Step 25, mean loss 0.06500027332144477
Step 50, mean loss 0.056169838639179306
Step 75, mean loss 0.0779635864936516
Step 100, mean loss 0.10334709957067079
Step 125, mean loss 0.2942043815343099
Step 150, mean loss 0.1333069218401353
Step 175, mean loss 0.33564953880472104
Step 200, mean loss 0.2835694726867461
Step 225, mean loss 0.19605852361550757
Unrolled forward losses 12.731554581047403
Unrolled forward base losses 2.5892662621222584
Saved model at models/GNN_CE_E1_xresolution100-200_lr8e-05_n6_s0.001_tw25_unrolling2_time44612.pt

Epoch 1
Starting epoch 1...
Training Loss (progress: 0.00): 0.2573635271650345
Training Loss (progress: 0.08): 0.26913392760466875
Training Loss (progress: 0.16): 0.22181881962357625
Training Loss (progress: 0.24): 0.21552216185104137
Training Loss (progress: 0.32): 0.2082209879965299
Training Loss (progress: 0.40): 0.2002407660446994
Training Loss (progress: 0.48): 0.20393908798462956
Training Loss (progress: 0.56): 0.2225260717783494
Training Loss (progress: 0.64): 0.18710774964730634
Training Loss (progress: 0.72): 0.19442565373311954
Training Loss (progress: 0.80): 0.2063081188551762
Training Loss (progress: 0.88): 0.16932310904165548
Training Loss (progress: 0.96): 0.1900559347323249
Evaluation on validation dataset:
Step 25, mean loss 0.10566204955699418
Step 50, mean loss 0.07674232338776897
Step 75, mean loss 0.1034334864410153
Step 100, mean loss 0.2542483315852486
Step 125, mean loss 0.19679802288511655
Step 150, mean loss 0.15609860787380192
Step 175, mean loss 0.22565636821584847
Step 200, mean loss 0.4225720177934681
Step 225, mean loss 0.44332604671876696
Unrolled forward losses 7.835842294597308
Unrolled forward base losses 2.565701273852575
Evaluation on test dataset:
Step 25, mean loss 0.08272508896673869
Step 50, mean loss 0.05910261221016884
Step 75, mean loss 0.07877330280638586
Step 100, mean loss 0.10657995014709098
Step 125, mean loss 0.28500217216725743
