Training on dataset data/CE_train_E1.h5
cuda:0
models/GNN_CE_E1_xresolution100-200_n6_s0.01_tw25_unrolling2_time3311810.pt
Number of parameters: 1031645
Epoch 0
Starting epoch 0...
Training Loss (progress: 0.00): 1.631721620926477
Training Loss (progress: 0.08): 0.5259294557145511
Training Loss (progress: 0.16): 0.3824787309196196
Training Loss (progress: 0.24): 0.3186666609125919
Training Loss (progress: 0.32): 0.28766373162037656
Training Loss (progress: 0.40): 0.26030053952739346
Training Loss (progress: 0.48): 0.25391831361506284
Training Loss (progress: 0.56): 0.23512701627946256
Training Loss (progress: 0.64): 0.21878160436420374
Training Loss (progress: 0.72): 0.21981533076834253
Training Loss (progress: 0.80): 0.2108216161540765
Training Loss (progress: 0.88): 0.199136059606342
Training Loss (progress: 0.96): 0.18509711386821193
Evaluation on validation dataset:
Step 25, mean loss 0.17779289086490024
Step 50, mean loss 0.28712355782804744
Step 75, mean loss 0.39503204058938696
Step 100, mean loss 0.8276497899927839
Step 125, mean loss 0.8919854381322729
Step 150, mean loss 0.6889726863381384
Step 175, mean loss 1.060615925895862
Step 200, mean loss 2.364298001143499
Step 225, mean loss 1.2422904116958864
Unrolled forward losses 29.23055183616465
Unrolled forward base losses 2.565701273852575
Evaluation on test dataset:
Step 25, mean loss 0.15915375311425112
Step 50, mean loss 0.1951011089950449
Step 75, mean loss 0.39989731836030706
Step 100, mean loss 0.4295603591694816
Step 125, mean loss 0.702905206019334
Step 150, mean loss 0.6594759380203036
Step 175, mean loss 0.9805005903631896
Step 200, mean loss 1.104042701103864
Step 225, mean loss 1.0121215526727534
Unrolled forward losses 24.741103954164203
Unrolled forward base losses 2.5892662621222584
Saved model at models/GNN_CE_E1_xresolution100-200_n6_s0.01_tw25_unrolling2_time3311810.pt

Epoch 1
Starting epoch 1...
Training Loss (progress: 0.00): 0.3930723368130214
Training Loss (progress: 0.08): 0.39044026062144205
Training Loss (progress: 0.16): 0.4057837632768365
Training Loss (progress: 0.24): 0.3549577080859514
Training Loss (progress: 0.32): 0.3486274349491155
Training Loss (progress: 0.40): 0.32480464534446457
Training Loss (progress: 0.48): 0.34909087551277795
Training Loss (progress: 0.56): 0.3485026237948175
